galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.1875,1.0625,1.25,1613365909,15.0,85.0
0.0975,0.5525,0.65,1613365909,15.0,85.0
0.0615,0.3485,0.41,1613371344,15.000000000000002,84.99999999999999
0.04995,0.28305,0.333,1613422396,15.0,85.0
0.1215,0.6885,0.81,1613425300,15.0,84.99999999999999
0.2505,1.4195,1.67,1613426363,15.000000000000002,85.0
0.11655,0.66045,0.777,1613444841,14.999999999999998,85.0
0.09,0.51,0.6,1613450699,15.0,85.0
0.45,2.55,3.0,1613466763,15.0,84.99999999999999
0.1545,0.8755,1.03,1613483400,14.999999999999998,85.0
0.666,3.774,4.44,1613484874,15.0,84.99999999999999
0.075,0.425,0.5,1613496039,15.0,85.0
0.0825,0.4675,0.55,1613502469,14.999999999999998,85.0
0.090765,0.514335,0.6051,1613503420,15.0,85.0
0.04995,0.28305,0.333,1613511110,15.0,85.0
0.03,0.17,0.2,1613523168,15.0,85.0
0.060465,0.342635,0.4031,1613528733,15.0,85.0
0.3225,1.8275,2.15,1613529693,15.0,85.0
0.1155,0.6545,0.77,1613530219,15.0,85.0
0.15,0.85,1.0,1613532405,15.0,85.0
0.15,0.85,1.0,1613533282,15.0,85.0
0.15,0.85,1.0,1613534747,15.0,85.0
0.2475,1.4025,1.6500000000000001,1613544142,14.999999999999998,85.0
0.207,1.173,1.3800000000000001,1613545789,14.999999999999998,85.0
0.12,0.68,0.8,1613555149,15.0,85.0
0.1425,0.8075,0.95,1613584941,14.999999999999998,85.0
0.24,1.36,1.6,1613585737,15.0,85.0
0.016515,0.093585,0.1101,1613587890,14.999999999999996,84.99999999999999
0.0315,0.1785,0.21,1613593002,15.0,85.0
0.15,0.85,1.0,1613604767,15.0,85.0
0.15,0.85,1.0,1613622107,15.0,85.0
0.7425,4.2075,4.949999999999999,1613624894,15.000000000000002,85.0
0.06,0.34,0.4,1613629456,15.0,85.0
0.57,3.23,3.8,1613630297,14.999999999999998,85.0
0.3645,2.0655,2.43,1613631582,14.999999999999996,85.0
0.3,1.7,2.0,1613645178,15.0,85.0
0.3,1.7,2.0,1613659531,15.0,85.0
0.15,0.85,1.0,1613660481,15.0,85.0
0.06,0.34,0.4,1613663152,15.0,85.0
0.183349999999995,1.038983333333305,1.2223333333333,1613685494,15.0,85.0
0.0315,0.1785,0.21,1613691780,15.0,85.0
0.2475,1.4025,1.6500000000000001,1613691865,14.999999999999998,85.0
0.15,0.85,1.0,1613692692,15.0,85.0
0.645,3.655,4.3,1613707729,15.0,85.0
0.2625,1.4875,1.75,1613715411,15.0,85.0
0.225,1.275,1.5,1613727236,15.0,84.99999999999999
0.15,0.85,1.0,1613727274,15.0,85.0
0.15,0.85,1.0,1613727277,15.0,85.0
0.15,0.85,1.0,1613727319,15.0,85.0
0.0375,0.2125,0.25,1613727319,15.0,85.0
0.15,0.85,1.0,1613727405,15.0,85.0
0.2985,1.6915,1.99,1613731211,14.999999999999998,85.0
0.0555,0.3145,0.37,1613732382,15.0,85.0
0.2415,1.3685,1.61,1613732694,14.999999999999998,84.99999999999999
0.0825,0.4675,0.55,1613741185,14.999999999999998,85.0
