galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.117,0.5525,0.6695,1591197861,17.48,82.52
0.0378,0.1785,0.2163,1591199172,17.48,82.52
1.8,8.5,10.3,1591201429,17.48,82.52
0.18,0.85,1.03,1591204570,17.48,82.52
1.08,5.1,6.18,1591205794,17.48,82.52
1.08,5.1,6.18,1591205851,17.48,82.52
0.036,0.17,0.20600000000000002,1591207672,17.48,82.52
0.18,0.85,1.03,1591208811,17.48,82.52
0.18,0.85,1.03,1591208975,17.48,82.52
0.1998,0.9435,1.1433,1591209695,17.48,82.52
0.045,0.2125,0.2575,1591211024,17.48,82.52
0.054,0.255,0.309,1591211024,17.48,82.52
0.072,0.34,0.41200000000000003,1591212042,17.48,82.52
0.117,0.5525,0.6695,1591212461,17.48,82.52
0.18,0.85,1.03,1591227278,17.48,82.52
0.036,0.17,0.20600000000000002,1591233562,17.48,82.52
0.09,0.425,0.515,1591236106,17.48,82.52
0.36,1.7,2.06,1591244579,17.48,82.52
0.108,0.51,0.618,1591248291,17.48,82.52
0.0225,0.10625,0.12875,1591249414,17.48,82.52
0.063,0.2975,0.3605,1591262289,17.48,82.52
0.144,0.68,0.8240000000000001,1591264277,17.48,82.52
0.09,0.425,0.515,1591264326,17.48,82.52
0.18,0.85,1.03,1591264705,17.48,82.52
0.18,0.85,1.03,1591264740,17.48,82.52
0.0054,0.0255,0.030899999999999997,1591264947,17.48,82.52
0.18,0.85,1.03,1591264986,17.48,82.52
0.0324,0.153,0.1854,1591265100,17.48,82.52
0.18,0.85,1.03,1591265558,17.48,82.52
0.18,0.85,1.03,1591265866,17.48,82.52
0.225,1.0625,1.2875,1591273808,17.48,82.52
0.27,1.275,1.545,1591273941,17.48,82.52
0.1485,0.70125,0.84975,1591276298,17.48,82.52
0.027,0.1275,0.1545,1591277480,17.48,82.52
0.63,2.975,3.605,1591280984,17.48,82.52
0.036,0.17,0.20600000000000002,1591283697,17.48,82.52
0.11232,0.5304,0.64272,1591286282,17.48,82.52
0.09,0.425,0.515,1591294194,17.48,82.52
0.099,0.4675,0.5665,1591295286,17.48,82.52
0.09,0.425,0.515,1591296452,17.48,82.52
0.054,0.255,0.309,1591305771,17.48,82.52
0.072,0.34,0.412,1591313303,17.48,82.52
0.126,0.595,0.721,1591335689,17.48,82.52
0.0972,0.459,0.5562,1591335698,17.48,82.52
0.18,0.85,1.03,1591348349,17.48,82.52
0.144,0.68,0.8240000000000001,1591348940,17.48,82.52
0.108,0.51,0.618,1591349117,17.48,82.52
0.108,0.51,0.618,1591349160,17.48,82.52
0.108,0.51,0.618,1591349230,17.48,82.52
0.18,0.85,1.03,1591350204,17.48,82.52
0.108,0.51,0.618,1591350802,17.48,82.52
0.108,0.51,0.618,1591350865,17.48,82.52
0.144,0.68,0.8240000000000001,1591350902,17.48,82.52
0.108,0.51,0.618,1591350981,17.48,82.52
0.126,0.595,0.721,1591351049,17.48,82.52
0.108,0.51,0.618,1591351313,17.48,82.52
0.108,0.51,0.618,1591351420,17.48,82.52
0.108,0.51,0.618,1591351516,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.144,0.68,0.8240000000000001,1591351522,17.48,82.52
0.108,0.51,0.618,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.144,0.68,0.8240000000000001,1591351522,17.48,82.52
0.126,0.595,0.721,1591351522,17.48,82.52
0.144,0.68,0.8240000000000001,1591352296,17.48,82.52
0.144,0.68,0.8240000000000001,1591352646,17.48,82.52
0.0999,0.47175,0.57165,1591352832,17.48,82.52
0.126,0.595,0.721,1591352845,17.48,82.52
0.108,0.51,0.618,1591352845,17.48,82.52
0.108,0.51,0.618,1591352845,17.48,82.52
0.108,0.51,0.618,1591352845,17.48,82.52
