galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.375,2.625,3.0,1616649831,12.5,87.5
0.6,3.4,4.0,1605049549,15.0,85.0
0.4875,2.7625,3.25,1605201706,15.0,85.0
0.465,2.635,3.1,1605101592,15.0,85.0
0.0125,0.0875,0.1,1605140539,12.5,87.5
0.45,2.55,3.0,1605145613,15.0,85.0
0.03,0.17,0.2,1605169550,15.0,85.0
0.075,0.425,0.5,1605224070,15.0,85.0
1.05,5.95,7.0,1605573195,15.0,85.0
1.05,5.95,7.0,1605573164,15.0,85.0
0.075,0.425,0.5,1605226825,15.0,85.0
0.045,0.255,0.3,1605281749,15.0,85.0
0.12,0.68,0.8,1605424541,15.0,85.0
0.15,0.85,1.0,1605516215,15.0,85.0
0.15,0.85,1.0,1605433519,15.0,85.0
0.45,2.55,3.0,1605464511,15.0,85.0
0.01275,0.07225,0.085,1608919626,15.0,85.0
0.45,2.55,3.0,1605516039,15.0,85.0
0.375,2.125,2.5,1605535534,15.0,85.0
0.03,0.17,0.2,1605605770,15.0,85.0
0.0825,0.4675,0.55,1605710003,15.0,85.0
0.0225,0.1275,0.15,1605644657,15.0,85.0
0.045,0.255,0.3,1605620011,15.0,85.0
0.45,2.55,3.0,1605624190,15.0,85.0
0.045,0.255,0.3,1605662248,15.0,85.0
0.045,0.255,0.3,1605665204,15.0,85.0
0.045,0.255,0.3,1605665204,15.0,85.0
0.00825,0.04675,0.055,1605717366,15.0,85.0
0.3225,1.8275,2.15,1605726293,15.0,85.0
0.045,0.255,0.3,1605739988,15.0,85.0
0.1155,0.6545,0.77,1606675443,15.0,85.0
0.045,0.255,0.3,1605768609,15.0,85.0
0.0387,0.2193,0.258,1605861382,15.0,85.0
0.1875,1.3125,1.5,1611280940,12.5,87.5
0.1725,0.9775,1.15,1606047337,15.0,85.0
0.03375,0.19125,0.225,1605865603,15.0,85.0
0.0675,0.3825,0.45,1605928081,15.0,85.0
0.03075,0.17425,0.205,1605868013,15.0,85.0
0.1782,1.0098,1.188,1606243466,15.0,85.0
0.225,1.275,1.5,1605909207,15.0,85.0
0.45,2.55,3.0,1605914772,15.0,85.0
0.3,1.7,2.0,1605914831,15.0,85.0
0.45,2.55,3.0,1606703846,15.0,85.0
0.0525,0.2975,0.35,1606022461,15.0,85.0
0.0375,0.2125,0.25,1606022448,15.0,85.0
0.04875,0.27625,0.325,1606022942,15.0,85.0
0.01875,0.13125,0.15,1615763256,12.5,87.5
0.45,2.55,3.0,1607027268,15.0,85.0
0.225,1.275,1.5,1606086054,15.0,85.0
0.075,0.425,0.5,1606098450,15.0,85.0
0.1275,0.7225,0.85,1606100251,15.0,85.0
0.012,0.068,0.08,1606104688,15.0,85.0
0.063,0.357,0.42,1606305624,15.0,85.0
0.125,0.875,1.0,1606190968,12.5,87.5
0.375,2.125,2.5,1606208712,15.0,85.0
0.125,0.875,1.0,1606238767,12.5,87.5
0.6,3.4,4.0,1606244990,15.0,85.0
0.18,1.02,1.2,1614638952,15.0,85.0
0.03,0.17,0.2,1606256620,15.0,85.0
1.125,6.375,7.5,1606269250,15.0,85.0
0.015,0.085,0.1,1607262459,15.0,85.0
0.255,1.445,1.7,1609858452,15.0,85.0
0.025,0.175,0.2,1608301373,12.5,87.5
0.0125,0.0875,0.1,1615923713,12.5,87.5
0.525,2.975,3.5,1607448793,15.0,85.0
0.02025,0.11475,0.135,1614893719,15.0,85.0
0.1125,0.6375,0.75,1611555956,15.0,85.0
0.0975,0.5525,0.65,1608674161,15.0,85.0
0.01035,0.05865,0.069,1607134008,15.0,85.0
0.3,1.7,2.0,1606674189,15.0,85.0
0.1875,1.0625,1.25,1610218093,15.0,85.0
0.0105,0.0595,0.07,1606607049,15.0,85.0
0.08325,0.47175,0.555,1606611946,15.0,85.0
0.015,0.085,0.1,1606946089,15.0,85.0
0.21,1.19,1.4,1606667573,15.0,85.0
0.0825,0.4675,0.55,1613943664,15.0,85.0
0.0825,0.4675,0.55,1613943664,15.0,85.0
0.01875,0.10625,0.125,1606675399,15.0,85.0
0.0225,0.1275,0.15,1606686678,15.0,85.0
0.02625,0.14875,0.175,1606754487,15.0,85.0
0.075,0.425,0.5,1606683511,15.0,85.0
0.0825,0.4675,0.55,1606685852,15.0,85.0
0.09,0.51,0.6,1606687300,15.0,85.0
0.015,0.085,0.1,1606768840,15.0,85.0
0.3,1.7,2.0,1606703760,15.0,85.0
0.15,0.85,1.0,1606802207,15.0,85.0
0.255,1.445,1.7,1606802776,15.0,85.0
0.015,0.085,0.1,1606819952,15.0,85.0
0.15,0.85,1.0,1606866731,15.0,85.0
0.0195,0.1105,0.13,1606866501,15.0,85.0
0.375,2.125,2.5,1614580487,15.0,85.0
0.1815,1.0285,1.21,1607117507,15.0,85.0
0.2596965,1.4716135,1.73131,1607435168,15.0,85.0
0.09,0.51,0.6,1606933423,15.0,85.0
0.2325,1.3175,1.55,1606943659,15.0,85.0
0.075,0.425,0.5,1606944220,15.0,85.0
0.078,0.442,0.52,1606948423,15.0,85.0
0.3,1.7,2.0,1607100734,15.0,85.0
0.0225,0.1275,0.15,1612986316,15.0,85.0
0.195,1.105,1.3,1607113231,15.0,85.0
0.0765,0.4335,0.51,1606991939,15.0,85.0
0.0525,0.2975,0.35,1607113965,15.0,85.0
0.015,0.085,0.1,1607338038,15.0,85.0
0.0165,0.0935,0.11,1607028714,15.0,85.0
0.0375,0.2125,0.25,1607040631,15.0,85.0
0.6,3.4,4.0,1607100342,15.0,85.0
0.1425,0.8075,0.95,1607105116,15.0,85.0
0.105,0.595,0.7,1607303634,15.0,85.0
0.3375,1.9125,2.25,1609094792,15.0,85.0
0.00825,0.04675,0.055,1607189909,15.0,85.0
0.18,1.02,1.2,1607407603,15.0,85.0
0.100005,0.566695,0.6667,1607376510,15.0,85.0
0.0375,0.2125,0.25,1607198813,15.0,85.0
0.0375,0.2125,0.25,1607200596,15.0,85.0
0.0075,0.0425,0.05,1607233110,15.0,85.0
0.015,0.085,0.1,1607264412,15.0,85.0
0.0275,0.1925,0.22,1614446730,12.5,87.5
0.225,1.275,1.5,1607287509,15.0,85.0
0.45,2.55,3.0,1607287509,15.0,85.0
0.375,2.125,2.5,1607287513,15.0,85.0
0.0075,0.0425,0.05,1607282990,15.0,85.0
0.0264812715,0.1500617285,0.176543,1607639147,15.0,85.0
0.225,1.275,1.5,1607324776,15.0,85.0
1.05,5.95,7.0,1607724951,15.0,85.0
0.12,0.68,0.8,1607341842,15.0,85.0
0.3,1.7,2.0,1607368682,15.0,85.0
0.00975,0.05525,0.065,1607489978,15.0,85.0
0.45,2.55,3.0,1607354399,15.0,85.0
0.1875,1.3125,1.5,1616404817,12.5,87.5
0.0375,0.2125,0.25,1607400240,15.0,85.0
0.045,0.255,0.3,1607422000,15.0,85.0
0.0525,0.2975,0.35,1607587829,15.0,85.0
0.0375,0.2125,0.25,1607432930,15.0,85.0
0.0165,0.0935,0.11,1609569325,15.0,85.0
0.261426,1.481414,1.74284,1607435134,15.0,85.0
0.259698,1.471622,1.73132,1607435134,15.0,85.0
0.45,2.55,3.0,1607442449,15.0,85.0
0.45,2.55,3.0,1607442468,15.0,85.0
0.45,2.55,3.0,1607445020,15.0,85.0
0.015,0.085,0.1,1607470798,15.0,85.0
0.06,0.34,0.4,1607887146,15.0,85.0
0.15,0.85,1.0,1607634043,15.0,85.0
0.0915,0.5185,0.61,1607632247,15.0,85.0
0.09,0.51,0.6,1607580908,15.0,85.0
0.075,0.425,0.5,1607630471,15.0,85.0
0.195,1.105,1.3,1607597632,15.0,85.0
0.018,0.102,0.12,1607625836,15.0,85.0
0.45,2.55,3.0,1607675752,15.0,85.0
0.018,0.102,0.12,1607627406,15.0,85.0
0.018,0.102,0.12,1607628504,15.0,85.0
0.018,0.102,0.12,1607628504,15.0,85.0
0.018,0.102,0.12,1607628688,15.0,85.0
0.018,0.102,0.12,1607628972,15.0,85.0
0.018,0.102,0.12,1607629167,15.0,85.0
0.018,0.102,0.12,1607629171,15.0,85.0
0.018,0.102,0.12,1607629416,15.0,85.0
0.018,0.102,0.12,1607629387,15.0,85.0
0.018,0.102,0.12,1607629647,15.0,85.0
0.018,0.102,0.12,1607629647,15.0,85.0
0.018,0.102,0.12,1607629773,15.0,85.0
0.018,0.102,0.12,1608106495,15.0,85.0
0.018,0.102,0.12,1607635852,15.0,85.0
0.018,0.102,0.12,1607635930,15.0,85.0
0.018,0.102,0.12,1607636038,15.0,85.0
0.018,0.102,0.12,1607636096,15.0,85.0
0.018,0.102,0.12,1607636104,15.0,85.0
0.018,0.102,0.12,1607638269,15.0,85.0
0.018,0.102,0.12,1607638272,15.0,85.0
0.6,3.4,4.0,1607639986,15.0,85.0
0.045,0.255,0.3,1607645257,15.0,85.0
0.25575,1.44925,1.705,1607893223,15.0,85.0
0.15,0.85,1.0,1614680263,15.0,85.0
0.09,0.51,0.6,1608362067,15.0,85.0
0.045,0.255,0.3,1607681398,15.0,85.0
0.045,0.255,0.3,1607682763,15.0,85.0
0.03,0.17,0.2,1607712276,15.0,85.0
0.0225,0.1275,0.15,1607731388,15.0,85.0
0.0315,0.1785,0.21,1607775218,15.0,85.0
0.02265,0.12835,0.151,1607776527,15.0,85.0
0.0225,0.1275,0.15,1607773960,15.0,85.0
0.02265,0.12835,0.151,1607776527,15.0,85.0
0.02265,0.12835,0.151,1607777676,15.0,85.0
0.6,3.4,4.0,1607851409,15.0,85.0
0.02475,0.14025,0.165,1607798797,15.0,85.0
0.02475,0.14025,0.165,1607798797,15.0,85.0
0.0915,0.5185,0.61,1607884379,15.0,85.0
0.0375,0.2125,0.25,1607882393,15.0,85.0
0.0975,0.5525,0.65,1608171723,15.0,85.0
0.0975,0.5525,0.65,1608139076,15.0,85.0
0.21875,1.53125,1.75,1614452688,12.5,87.5
0.375,2.125,2.5,1607895779,15.0,85.0
0.0225,0.1275,0.15,1607914971,15.0,85.0
0.105,0.595,0.7,1607906892,15.0,85.0
0.075,0.425,0.5,1607914483,15.0,85.0
0.00615,0.03485,0.041,1607928983,15.0,85.0
0.042,0.238,0.28,1610251043,15.0,85.0
0.075,0.425,0.5,1608000906,15.0,85.0
0.045,0.255,0.3,1608037398,15.0,85.0
0.315,1.785,2.1,1608026046,15.0,85.0
0.042,0.238,0.28,1608057204,15.0,85.0
0.06,0.34,0.4,1608058028,15.0,85.0
0.075,0.425,0.5,1608049399,15.0,85.0
0.3225,1.8275,2.15,1608238848,15.0,85.0
0.195,1.105,1.3,1609306052,15.0,85.0
0.625,4.375,5.0,1615146865,12.5,87.5
1.2,6.8,8.0,1608156666,15.0,85.0
0.225,1.275,1.5,1612991111,15.0,85.0
0.3,1.7,2.0,1608217678,15.0,85.0
0.21,1.19,1.4,1608261714,15.0,85.0
0.075,0.425,0.5,1608580671,15.0,85.0
0.3,1.7,2.0,1609185994,15.0,85.0
0.0375,0.2125,0.25,1608277804,15.0,85.0
0.04065,0.23035,0.271,1608239677,15.0,85.0
0.1875,1.0625,1.25,1608589073,15.0,85.0
0.015,0.085,0.1,1609569325,15.0,85.0
0.0375,0.2125,0.25,1608280891,15.0,85.0
0.075,0.425,0.5,1608316809,15.0,85.0
0.0125,0.0875,0.1,1609763029,12.5,87.5
0.024,0.136,0.16,1608346414,15.0,85.0
0.075,0.425,0.5,1608354466,15.0,85.0
0.075,0.425,0.5,1608400310,15.0,85.0
0.0345,0.1955,0.23,1608432119,15.0,85.0
0.15,0.85,1.0,1608754770,15.0,85.0
0.1375,0.9625,1.1,1616531220,12.5,87.5
0.225,1.275,1.5,1608457290,15.0,85.0
0.015,0.085,0.1,1608435629,15.0,85.0
1.0395,5.8905,6.93,1608624463,15.0,85.0
0.3,1.7,2.0,1608472879,15.0,85.0
0.15,0.85,1.0,1608478398,15.0,85.0
0.1095,0.6205,0.73,1608662306,15.0,85.0
0.24,1.36,1.6,1613594197,15.0,85.0
0.15,0.85,1.0,1608550492,15.0,85.0
0.018,0.102,0.12,1608563964,15.0,85.0
0.015,0.085,0.1,1609569325,15.0,85.0
0.0375,0.2125,0.25,1608585471,15.0,85.0
0.015,0.085,0.1,1608624442,15.0,85.0
0.0225,0.1275,0.15,1608596899,15.0,85.0
0.099875,0.699125,0.799,1608614107,12.5,87.5
0.04875,0.34125,0.39,1608614858,12.5,87.5
0.0225,0.1275,0.15,1608649486,15.0,85.0
0.037375,0.261625,0.299,1608618649,12.5,87.5
0.087375,0.611625,0.699,1608618756,12.5,87.5
0.09735,0.55165,0.649,1608680016,15.0,85.0
0.03,0.17,0.2,1608637236,15.0,85.0
0.0825,0.4675,0.55,1608680080,15.0,85.0
0.12375,0.86625,0.99,1608637144,12.5,87.5
0.3,1.7,2.0,1608645704,15.0,85.0
0.06,0.34,0.4,1608749303,15.0,85.0
0.06,0.34,0.4,1608717209,15.0,85.0
0.06,0.34,0.4,1608749303,15.0,85.0
0.075,0.425,0.5,1608749264,15.0,85.0
0.225,1.275,1.5,1608715461,15.0,85.0
0.0495,0.2805,0.33,1608739613,15.0,85.0
0.075,0.425,0.5,1609177053,15.0,85.0
0.15,0.85,1.0,1608725740,15.0,85.0
0.0825,0.4675,0.55,1609464635,15.0,85.0
0.03,0.17,0.2,1608944572,15.0,85.0
0.01275,0.07225,0.085,1608812275,15.0,85.0
0.01275,0.07225,0.085,1608813989,15.0,85.0
0.6,3.4,4.0,1608731907,15.0,85.0
0.0375,0.2125,0.25,1608749886,15.0,85.0
0.075,0.425,0.5,1608757548,15.0,85.0
0.066,0.374,0.44,1609186901,15.0,85.0
0.3,1.7,2.0,1609000447,15.0,85.0
0.0495,0.2805,0.33,1608761364,15.0,85.0
0.045,0.255,0.3,1608773555,15.0,85.0
0.21,1.19,1.4,1608766850,15.0,85.0
1.8,10.2,12.0,1614554317,15.0,85.0
1.8,10.2,12.0,1614536947,15.0,85.0
0.0765,0.4335,0.51,1608838341,15.0,85.0
0.015,0.085,0.1,1608803448,15.0,85.0
0.0435,0.2465,0.29,1608805278,15.0,85.0
0.015,0.085,0.1,1608828657,15.0,85.0
0.01275,0.07225,0.085,1608902478,15.0,85.0
0.0765,0.4335,0.51,1608845636,15.0,85.0
0.01275,0.07225,0.085,1608902478,15.0,85.0
0.1665,0.9435,1.11,1608972803,15.0,85.0
0.165,0.935,1.1,1608834903,15.0,85.0
0.015,0.085,0.1,1608846237,15.0,85.0
0.042,0.238,0.28,1608885454,15.0,85.0
0.01275,0.07225,0.085,1608902478,15.0,85.0
0.01275,0.07225,0.085,1608902478,15.0,85.0
0.057,0.323,0.38,1608896242,15.0,85.0
0.15,1.05,1.2,1608891265,12.5,87.5
0.0875,0.6125,0.7,1608892129,12.5,87.5
0.015,0.085,0.1,1618185520,15.0,85.0
0.015,0.085,0.1,1608917963,15.0,85.0
0.087,0.493,0.58,1608919644,15.0,85.0
0.01275,0.07225,0.085,1608919626,15.0,85.0
0.15,0.85,1.0,1609150535,15.0,85.0
0.087,0.493,0.58,1608924148,15.0,85.0
0.05445,0.30855,0.363,1609010837,15.0,85.0
0.03,0.17,0.2,1609098999,15.0,85.0
0.6,3.4,4.0,1608937295,15.0,85.0
0.009,0.051,0.06,1608940253,15.0,85.0
0.006,0.034,0.04,1608940253,15.0,85.0
0.0075,0.0425,0.05,1608940253,15.0,85.0
0.03,0.17,0.2,1613674980,15.0,85.0
0.0525,0.2975,0.35,1609010855,15.0,85.0
0.012,0.068,0.08,1609833595,15.0,85.0
0.1125,0.6375,0.75,1609093007,15.0,85.0
0.015,0.085,0.1,1608986577,15.0,85.0
0.027,0.153,0.18,1609002116,15.0,85.0
0.0195,0.1105,0.13,1609020585,15.0,85.0
0.0195,0.1105,0.13,1609019893,15.0,85.0
0.3,1.7,2.0,1609062300,15.0,85.0
0.15,0.85,1.0,1609047976,15.0,85.0
0.021825,0.123675,0.1455,1609111468,15.0,85.0
0.45,2.55,3.0,1609477826,15.0,85.0
0.0375,0.2125,0.25,1609169041,15.0,85.0
0.3375,1.9125,2.25,1609094857,15.0,85.0
0.0675,0.3825,0.45,1609184029,15.0,85.0
0.075,0.425,0.5,1609161862,15.0,85.0
0.075,0.425,0.5,1609161777,15.0,85.0
0.075,0.425,0.5,1609161448,15.0,85.0
0.09,0.51,0.6,1609109288,15.0,85.0
0.15,0.85,1.0,1609477826,15.0,85.0
0.06,0.34,0.4,1609175489,15.0,85.0
0.0105,0.0595,0.07,1609453572,15.0,85.0
0.2325,1.3175,1.55,1609694928,15.0,85.0
0.15,0.85,1.0,1609295950,15.0,85.0
0.035,0.245,0.28,1613857128,12.5,87.5
0.225,1.275,1.5,1609286766,15.0,85.0
0.0675,0.3825,0.45,1609879716,15.0,85.0
0.015,0.085,0.1,1609352234,15.0,85.0
0.075,0.425,0.5,1609406926,15.0,85.0
0.045,0.255,0.3,1609400604,15.0,85.0
0.045,0.255,0.3,1609966339,15.0,85.0
0.1375,0.9625,1.1,1614475592,12.5,87.5
0.045,0.255,0.3,1611060122,15.0,85.0
0.018,0.102,0.12,1609464333,15.0,85.0
0.0675,0.3825,0.45,1613604896,15.0,85.0
0.06,0.34,0.4,1613422604,15.0,85.0
0.006,0.034,0.04,1609531528,15.0,85.0
0.225,1.275,1.5,1609527981,15.0,85.0
0.0249,0.1411,0.166,1609799177,15.0,85.0
0.0225,0.1275,0.15,1609704884,15.0,85.0
0.12,0.68,0.8,1609584126,15.0,85.0
0.0345,0.1955,0.23,1609613664,15.0,85.0
0.09735,0.55165,0.649,1609631429,15.0,85.0
0.0375,0.2125,0.25,1609699456,15.0,85.0
0.099,0.561,0.66,1609670212,15.0,85.0
0.03,0.17,0.2,1609644136,15.0,85.0
0.00495,0.02805,0.033,1609797480,15.0,85.0
0.00495,0.02805,0.033,1609797539,15.0,85.0
0.1035,0.5865,0.69,1609705498,15.0,85.0
0.075,0.425,0.5,1609702011,15.0,85.0
0.1425,0.8075,0.95,1609766221,15.0,85.0
0.1065,0.6035,0.71,1609785483,15.0,85.0
0.135,0.765,0.9,1609788455,15.0,85.0
0.075,0.425,0.5,1610252558,15.0,85.0
0.165,0.935,1.1,1609811029,15.0,85.0
0.0225,0.1275,0.15,1609841173,15.0,85.0
0.0225,0.1275,0.15,1609834130,15.0,85.0
0.0225,0.1275,0.15,1609836362,15.0,85.0
0.04125,0.23375,0.275,1609879144,15.0,85.0
0.03,0.17,0.2,1610050049,15.0,85.0
0.0375,0.2125,0.25,1609971401,15.0,85.0
0.3,1.7,2.0,1609993325,15.0,85.0
0.225,1.275,1.5,1610016420,15.0,85.0
0.0255,0.1445,0.17,1609998581,15.0,85.0
0.3,1.7,2.0,1612510771,15.0,85.0
0.20625,1.16875,1.375,1610326984,15.0,85.0
0.105,0.595,0.7,1610062442,15.0,85.0
0.0525,0.2975,0.35,1610062442,15.0,85.0
0.15,0.85,1.0,1610165588,15.0,85.0
0.0525,0.2975,0.35,1610070962,15.0,85.0
0.018,0.102,0.12,1610098818,15.0,85.0
0.15,0.85,1.0,1610157058,15.0,85.0
0.2625,1.4875,1.75,1610096689,15.0,85.0
0.15,0.85,1.0,1610286643,15.0,85.0
0.15,0.85,1.0,1610107444,15.0,85.0
0.15,0.85,1.0,1610344482,15.0,85.0
0.0525,0.2975,0.35,1610165588,15.0,85.0
0.282,1.598,1.88,1610146415,15.0,85.0
0.039,0.221,0.26,1610235373,15.0,85.0
0.0525,0.2975,0.35,1610343341,15.0,85.0
0.045,0.255,0.3,1613969869,15.0,85.0
0.06,0.34,0.4,1613970316,15.0,85.0
0.0375,0.2125,0.25,1610203209,15.0,85.0
0.0375,0.2125,0.25,1610209843,15.0,85.0
0.0375,0.2125,0.25,1610209773,15.0,85.0
0.06,0.34,0.4,1610253732,15.0,85.0
0.00825,0.04675,0.055,1610282472,15.0,85.0
0.825,4.675,5.5,1610992140,15.0,85.0
0.015,0.085,0.1,1610431727,15.0,85.0
0.045,0.255,0.3,1610431673,15.0,85.0
0.06,0.34,0.4,1610862466,15.0,85.0
0.075,0.425,0.5,1610352902,15.0,85.0
0.01875,0.13125,0.15,1614939625,12.5,87.5
0.03,0.17,0.2,1610574827,15.0,85.0
0.15,0.85,1.0,1611641758,15.0,85.0
0.01875,0.13125,0.15,1610476605,12.5,87.5
0.1125,0.6375,0.75,1611251417,15.0,85.0
0.018,0.102,0.12,1610522861,15.0,85.0
0.3,1.7,2.0,1610483056,15.0,85.0
0.15,0.85,1.0,1610617088,15.0,85.0
0.15,0.85,1.0,1610517299,15.0,85.0
0.0345,0.1955,0.23,1610514765,15.0,85.0
0.033,0.187,0.22,1610629157,15.0,85.0
0.0225,0.1275,0.15,1610573512,15.0,85.0
0.075,0.425,0.5,1610577625,15.0,85.0
0.0532275,0.3016225,0.35485,1610643718,15.0,85.0
0.0225,0.1275,0.15,1610648477,15.0,85.0
0.0105,0.0595,0.07,1610648477,15.0,85.0
0.45,2.55,3.0,1610920866,15.0,85.0
0.3,1.7,2.0,1610920933,15.0,85.0
0.1845,1.0455,1.23,1613676341,15.0,85.0
0.09,0.51,0.6,1612458353,15.0,85.0
0.015,0.085,0.1,1610696111,15.0,85.0
0.13275,0.75225,0.885,1610708259,15.0,85.0
0.13275,0.75225,0.885,1610708114,15.0,85.0
0.03,0.17,0.2,1610711277,15.0,85.0
0.0225,0.1275,0.15,1610707252,15.0,85.0
0.015,0.085,0.1,1610710524,15.0,85.0
0.075,0.425,0.5,1610758073,15.0,85.0
0.015,0.085,0.1,1610728434,15.0,85.0
0.09375,0.65625,0.75,1614971058,12.5,87.5
0.06,0.34,0.4,1611832286,15.0,85.0
0.075,0.425,0.5,1610773756,15.0,85.0
0.1275,0.7225,0.85,1610937556,15.0,85.0
0.25,1.75,2.0,1616525049,12.5,87.5
0.075,0.425,0.5,1610907844,15.0,85.0
0.0975,0.5525,0.65,1610832959,15.0,85.0
0.0975,0.5525,0.65,1610832957,15.0,85.0
0.3,1.7,2.0,1610949011,15.0,85.0
0.045,0.255,0.3,1610822976,15.0,85.0
0.0387,0.2193,0.258,1610844364,15.0,85.0
0.03,0.17,0.2,1610857412,15.0,85.0
1.65000565,9.35009435,11.0001,1611090369,15.0,85.0
0.045,0.255,0.3,1610886088,15.0,85.0
0.075,0.425,0.5,1610892859,15.0,85.0
0.03,0.17,0.2,1610908872,15.0,85.0
0.03,0.17,0.2,1611164839,15.0,85.0
0.12,0.68,0.8,1613920546,15.0,85.0
0.03,0.17,0.2,1611002143,15.0,85.0
0.15,0.85,1.0,1610928799,15.0,85.0
0.09,0.51,0.6,1610928799,15.0,85.0
0.33,1.87,2.2,1611103330,15.0,85.0
0.14328,0.81192,0.9552,1610978979,15.0,85.0
0.045,0.255,0.3,1610965558,15.0,85.0
0.75,4.25,5.0,1611059772,15.0,85.0
0.3,1.7,2.0,1611080127,15.0,85.0
0.045,0.255,0.3,1611088706,15.0,85.0
0.0165,0.0935,0.11,1611160556,15.0,85.0
0.0375,0.2125,0.25,1611098278,15.0,85.0
0.0525,0.2975,0.35,1611123726,15.0,85.0
0.2835,1.6065,1.89,1614452463,15.0,85.0
0.105,0.595,0.7,1611394152,15.0,85.0
0.15,0.85,1.0,1611168723,15.0,85.0
0.09,0.51,0.6,1613843942,15.0,85.0
0.03,0.17,0.2,1611404498,15.0,85.0
0.057,0.323,0.38,1611334126,15.0,85.0
1.95,11.05,13.0,1611480223,15.0,85.0
0.075,0.425,0.5,1611328426,15.0,85.0
0.05625,0.39375,0.45,1617380849,12.5,87.5
0.0225,0.1275,0.15,1611356125,15.0,85.0
0.075,0.425,0.5,1611569139,15.0,85.0
0.15,0.85,1.0,1611559444,15.0,85.0
0.0225,0.1275,0.15,1611405344,15.0,85.0
0.03,0.17,0.2,1611487537,15.0,85.0
0.675,3.825,4.5,1611560559,15.0,85.0
0.15,0.85,1.0,1616812909,15.0,85.0
0.03,0.17,0.2,1611510944,15.0,85.0
0.3,1.7,2.0,1611538828,15.0,85.0
0.02325,0.13175,0.155,1613549817,15.0,85.0
0.03375,0.19125,0.225,1611547183,15.0,85.0
0.045,0.255,0.3,1611545786,15.0,85.0
0.18,1.02,1.2,1613675755,15.0,85.0
0.075,0.425,0.5,1611663699,15.0,85.0
0.03,0.17,0.2,1612648110,15.0,85.0
0.033,0.187,0.22,1611822091,15.0,85.0
0.045,0.255,0.3,1611663699,15.0,85.0
0.0465,0.2635,0.31,1612165795,15.0,85.0
0.075,0.425,0.5,1611687713,15.0,85.0
0.075,0.425,0.5,1612121258,15.0,85.0
0.045,0.255,0.3,1611767842,15.0,85.0
0.01125,0.06375,0.075,1611781699,15.0,85.0
0.75,4.25,5.0,1611750163,15.0,85.0
2.25,15.75,18.0,1613595952,12.5,87.5
0.075,0.425,0.5,1613806135,15.0,85.0
0.0225,0.1275,0.15,1611862458,15.0,85.0
0.06,0.34,0.4,1611862458,15.0,85.0
0.03,0.17,0.2,1611864650,15.0,85.0
0.09,0.51,0.6,1611865506,15.0,85.0
0.06,0.34,0.4,1611865579,15.0,85.0
0.0825,0.4675,0.55,1611870798,15.0,85.0
0.125,0.875,1.0,1617305981,12.5,87.5
0.0693,0.3927,0.462,1612121113,15.0,85.0
0.1875,1.0625,1.25,1612043382,15.0,85.0
0.075,0.425,0.5,1612036839,15.0,85.0
0.06875,0.48125,0.55,1612014150,12.5,87.5
0.9,5.1,6.0,1612176896,15.0,85.0
1.5,8.5,10.0,1614136835,15.0,85.0
0.105,0.595,0.7,1612282984,15.0,85.0
0.015,0.085,0.1,1612060121,15.0,85.0
0.03,0.17,0.2,1612785447,15.0,85.0
0.0375,0.2125,0.25,1612141313,15.0,85.0
0.075,0.425,0.5,1612189848,15.0,85.0
0.0225,0.1275,0.15,1614030555,15.0,85.0
0.0525,0.2975,0.35,1612211428,15.0,85.0
0.024,0.136,0.16,1612211450,15.0,85.0
0.042,0.238,0.28,1612211537,15.0,85.0
0.1875,1.0625,1.25,1613907043,15.0,85.0
0.045,0.255,0.3,1612278675,15.0,85.0
0.06,0.34,0.4,1613463333,15.0,85.0
0.09,0.51,0.6,1613496791,15.0,85.0
0.33,1.87,2.2,1612267311,15.0,85.0
0.1065,0.6035,0.71,1612278375,15.0,85.0
0.0804,0.4556,0.536,1612278694,15.0,85.0
0.0804,0.4556,0.536,1612279077,15.0,85.0
0.04995,0.28305,0.333,1612302756,15.0,85.0
0.04995,0.28305,0.333,1612307827,15.0,85.0
0.09,0.51,0.6,1612308814,15.0,85.0
0.075,0.425,0.5,1614773667,15.0,85.0
0.15,0.85,1.0,1613101339,15.0,85.0
0.075,0.425,0.5,1612520453,15.0,85.0
0.3,1.7,2.0,1612558606,15.0,85.0
0.51,2.89,3.4,1612729190,15.0,85.0
0.03,0.17,0.2,1614396677,15.0,85.0
0.3,1.7,2.0,1613394372,15.0,85.0
0.0375,0.2125,0.25,1612677461,15.0,85.0
0.0675,0.3825,0.45,1612734743,15.0,85.0
0.075,0.425,0.5,1612811549,15.0,85.0
0.3,1.7,2.0,1612694002,15.0,85.0
0.03,0.17,0.2,1612718035,15.0,85.0
0.045,0.255,0.3,1612866586,15.0,85.0
0.33,1.87,2.2,1612818574,15.0,85.0
0.375,2.125,2.5,1612943321,15.0,85.0
0.42,2.38,2.8,1612953580,15.0,85.0
0.075,0.425,0.5,1613015137,15.0,85.0
0.0525,0.2975,0.35,1612970725,15.0,85.0
0.045,0.255,0.3,1613286387,15.0,85.0
0.018,0.102,0.12,1613079525,15.0,85.0
0.018,0.102,0.12,1613079525,15.0,85.0
0.045,0.255,0.3,1613340672,15.0,85.0
0.0225,0.1275,0.15,1613112592,15.0,85.0
0.273,1.547,1.82,1613449852,15.0,85.0
0.0495,0.2805,0.33,1613049219,15.0,85.0
0.0495,0.2805,0.33,1613049216,15.0,85.0
0.0495,0.2805,0.33,1613049204,15.0,85.0
